time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
1370.191406,2.128906,0.136719,-1.332031,-0.019999,-0.029999,-0.011940,0.039102,0.039011,2.227259,0.109863,0.060303,-0.053223,0,1637,826,0
1370.201172,2.117188,0.136719,-1.332031,-0.019999,-0.029999,-0.005098,0.040147,0.039561,2.226868,0.107666,0.031982,-0.034180,0,1559,769,0
1370.210938,2.117188,0.136719,-1.332031,-0.019999,-0.029999,-0.004843,0.041246,0.039744,2.226686,0.119873,0.009521,-0.014893,0,1467,716,0
1370.220703,2.117188,0.136719,-1.332031,-0.019999,-0.029999,-0.004797,0.042347,0.039805,2.226600,0.115723,0.002441,-0.000732,0,1385,646,0
1370.230469,2.109375,0.136719,-1.332031,-0.019999,-0.039999,-0.011309,0.043387,0.039867,2.226686,0.104980,0.010010,0.023682,0,1310,557,0
1370.240234,2.109375,0.136719,-1.332031,-0.019999,-0.039999,-0.011042,0.044303,0.039989,2.227028,0.088623,0.020264,0.040771,0,1242,456,0
1370.250000,2.109375,0.136719,-1.332031,-0.019999,-0.039999,-0.011309,0.045163,0.040355,2.227591,0.075684,0.040527,0.065186,0,1171,337,0
1370.259766,2.109375,0.136719,-1.332031,-0.019999,-0.039999,-0.011412,0.045776,0.040844,2.228336,0.049561,0.061768,0.093262,0,1118,207,0
1370.269531,2.109375,0.136719,-1.335938,-0.009998,-0.029999,-0.014107,0.046145,0.041455,2.229412,0.034668,0.071533,0.101318,0,1058,85,0
1370.279297,2.109375,0.136719,-1.335938,-0.009998,-0.029999,-0.013662,0.046392,0.042066,2.230463,0.016846,0.063965,0.110352,0,998,-10,0
1370.289062,2.109375,0.136719,-1.335938,-0.009998,-0.029999,-0.012999,0.046572,0.042371,2.231636,0.006348,0.022949,0.122559,0,938,-55,0
1370.298828,2.109375,0.136719,-1.335938,-0.009998,-0.029999,-0.012455,0.046572,0.042432,2.232809,0.001465,-0.012451,0.123047,0,874,-89,0
1370.308594,2.109375,0.136719,-1.335938,-0.009998,-0.029999,-0.015627,0.046569,0.042005,2.233945,-0.011230,-0.059814,0.114014,0,812,-99,0
1370.318359,2.109375,0.136719,-1.335938,-0.009998,-0.029999,-0.016060,0.046508,0.041088,2.235033,-0.020264,-0.099609,0.110840,0,751,-105,0
1370.328125,2.109375,0.136719,-1.335938,-0.009998,-0.029999,-0.016691,0.046322,0.039989,2.235949,-0.022461,-0.104980,0.101318,0,686,-147,0
1370.337891,2.109375,0.136719,-1.335938,-0.009998,-0.039999,-0.019823,0.046017,0.039011,2.236875,-0.035156,-0.089111,0.093750,0,635,-222,0
1370.347656,2.109375,0.136719,-1.335938,-0.009998,-0.039999,-0.022383,0.045584,0.038278,2.237706,-0.057617,-0.065186,0.088623,0,593,-319,0
1370.357422,2.109375,0.136719,-1.335938,-0.009998,-0.039999,-0.023001,0.045035,0.037790,2.238536,-0.060303,-0.029541,0.082764,0,541,-439,0
1370.367188,2.109375,0.136719,-1.335938,-0.009998,-0.039999,-0.024368,0.044608,0.037668,2.239318,-0.045410,0.006348,0.080078,0,472,-569,0
1370.376953,2.109375,0.136719,-1.335938,-0.009998,-0.039999,-0.024914,0.044178,0.037790,2.240062,-0.045898,0.025146,0.072998,0,410,-682,0
1370.386719,2.109375,0.136719,-1.335938,-0.009998,-0.039999,-0.025112,0.043751,0.038034,2.240797,-0.041504,0.030029,0.069336,0,345,-774,0
1370.396484,2.109375,0.128906,-1.335938,0.000000,-0.029999,-0.025187,0.043631,0.038239,2.241291,-0.019775,0.018799,0.062500,0,263,-844,0
1370.406250,2.109375,0.128906,-1.339844,0.000000,-0.029999,-0.025646,0.043446,0.038401,2.241960,0.005127,0.003662,0.052979,0,170,-899,0
1370.416016,2.109375,0.128906,-1.339844,0.000000,-0.029999,-0.025660,0.043570,0.038339,2.242485,0.012207,-0.009766,0.043213,0,91,-953,0
1370.425781,2.109375,0.128906,-1.339844,0.000000,-0.029999,-0.025713,0.043692,0.038156,2.242838,0.007324,-0.018311,0.035400,0,23,-1011,0
1370.435547,2.109375,0.128906,-1.339844,0.000000,-0.039999,-0.025208,0.043753,0.038034,2.243143,0.006836,-0.018799,0.029053,0,-41,-1079,0
1370.445312,2.109375,0.128906,-1.339844,0.000000,-0.039999,-0.025974,0.043812,0.037912,2.243401,0.000488,-0.012451,0.023682,0,-100,-1161,0
1370.455078,2.109375,0.128906,-1.339844,0.000000,-0.039999,-0.026997,0.043751,0.037790,2.243582,-0.017578,0.004639,0.017822,0,-147,-1258,0
1370.464844,2.109375,0.128906,-1.339844,0.000000,-0.029999,-0.027605,0.043568,0.037973,2.243753,-0.035645,0.028809,0.017334,0,-191,-1374,0
1370.474609,2.109375,0.128906,-1.339844,0.000000,-0.029999,-0.028883,0.043201,0.038339,2.243916,-0.037842,0.042236,0.017822,0,-246,-1484,0
1370.484375,2.109375,0.128906,-1.339844,0.000000,-0.029999,-0.030128,0.042774,0.038828,2.244135,-0.050537,0.052734,0.024658,0,-292,-1592,0
1370.494141,2.109375,0.128906,-1.339844,0.000000,-0.029999,-0.031242,0.042225,0.039317,2.244440,-0.068848,0.050781,0.029541,0,-328,-1684,0
1370.503906,2.117188,0.128906,-1.339844,0.000000,-0.029999,-0.031017,0.041493,0.039744,2.244745,-0.082520,0.041748,0.027344,0,-366,-1764,0
1370.513672,2.117188,0.128906,-1.339844,0.000000,-0.029999,-0.031704,0.040633,0.040111,2.245003,-0.092041,0.025635,0.021484,0,-404,-1830,0
1370.523438,2.117188,0.128906,-1.339844,0.000000,-0.029999,-0.031927,0.039659,0.040294,2.245261,-0.103760,0.002930,0.016602,0,-434,-1882,0
1370.533203,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.031326,0.038548,0.040145,2.245147,-0.128418,-0.009277,-0.002686,0,-449,-1941,0
1370.542969,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.028963,0.037151,0.039867,2.245175,-0.148682,-0.033691,-0.015625,0,-448,-2001,0
1370.552734,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.027607,0.035560,0.039500,2.245041,-0.159180,-0.046387,-0.025146,0,-461,-2054,0
1370.562500,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.026255,0.033909,0.039011,2.244707,-0.175049,-0.054443,-0.029785,0,-466,-2112,0
1370.572266,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.023058,0.032135,0.038401,2.244268,-0.184326,-0.063477,-0.036865,0,-472,-2169,0
1370.582031,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.022009,0.030240,0.037729,2.243925,-0.193848,-0.067139,-0.037354,0,-474,-2229,0
1370.591797,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.021952,0.028344,0.037179,2.243582,-0.195801,-0.062988,-0.032471,0,-478,-2298,0
1370.601562,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.021805,0.026329,0.036629,2.243277,-0.209229,-0.046387,-0.029297,0,-466,-2385,0
1370.611328,2.117188,0.128906,-1.339844,0.009998,-0.029999,-0.021494,0.024251,0.036324,2.242933,-0.215576,-0.019775,-0.031006,0,-456,-2490,0
1370.621094,2.117188,0.128906,-1.339844,0.019999,-0.039999,-0.018627,0.022171,0.036263,2.242628,-0.211426,0.004150,-0.031494,0,-439,-2613,0
1370.630859,2.117188,0.128906,-1.339844,0.019999,-0.039999,-0.017326,0.020096,0.036446,2.242371,-0.196533,0.014404,-0.027100,0,-441,-2713,0
1370.640625,2.117188,0.128906,-1.339844,0.019999,-0.039999,-0.016174,0.018202,0.036690,2.242103,-0.188477,0.028320,-0.024658,0,-439,-2815,0
1370.650391,2.117188,0.128906,-1.339844,0.029999,-0.049999,-0.013235,0.016370,0.036874,2.241932,-0.174072,0.012451,-0.020264,0,-429,-2897,0
1370.660156,2.117188,0.128906,-1.339844,0.029999,-0.049999,-0.011253,0.014842,0.036996,2.241760,-0.145264,0.002441,-0.016113,0,-447,-2962,0
